,individuo_id,progenie,cap,altura,dap,volume,ima,resistente
1079,4297,54,7.8,3.8,2.4828,0.000828,1.839767,1
1080,55,55,7.5,3.25,2.3873,0.000655,1.454776,1
1081,300,55,4.7,2.3,1.4961,0.000182,0.404309,1
1082,588,55,,,,,,0
1083,863,55,7.0,3.3,2.2282,0.000579,1.286768,1
1084,925,55,5.5,3.0,1.7507,0.000325,0.722166,1
1085,1298,55,3.7,3.0,1.1777,0.000147,0.326825,1
1086,1505,55,6.0,2.55,1.9099,0.000329,0.730521,1
1087,1718,55,3.0,2.25,0.9549,7.3e-05,0.161144,1
1088,1886,55,,1.28,,,,0
1089,2160,55,5.7,3.25,1.8144,0.000378,0.840278,1
1090,2376,55,3.0,2.3,0.9549,7.4e-05,0.164725,1
1091,2440,55,4.9,2.25,1.5597,0.000193,0.429897,1
1092,2705,55,4.3,2.75,1.3687,0.000182,0.404632,1
1093,2877,55,4.6,2.6,1.4642,0.000197,0.437803,1
1094,3192,55,,1.1,,,,0
1095,3462,55,5.5,2.75,1.7507,0.000298,0.661985,1
1096,3610,55,4.8,3.0,1.5279,0.000248,0.550039,1
1097,3848,55,7.4,3.5,2.3555,0.000686,1.525182,1
1098,4071,55,4.0,2.6,1.2732,0.000149,0.331042,1
1099,4332,55,,,,,,0
1100,56,56,10.3,3.9,3.2786,0.001482,3.292526,1
1101,333,56,3.8,2.75,1.2096,0.000142,0.316002,1
1102,530,56,5.2,3.25,1.6552,0.000315,0.699327,1
1103,738,56,9.0,3.55,2.8648,0.00103,2.28825,1
1104,902,56,5.1,3.05,1.6234,0.000284,0.631292,1
1105,1241,56,5.1,2.75,1.6234,0.000256,0.569198,1
1106,1471,56,5.4,3.02,1.7189,0.000315,0.700785,1
1107,1742,56,7.1,3.3,2.26,0.000596,1.323795,1
1108,1792,56,3.1,2.25,0.9868,7.7e-05,0.172066,1
1109,2041,56,4.4,2.5,1.4006,0.000173,0.385155,1
1110,2302,56,9.3,4.1,2.9603,0.00127,2.821889,1
1111,2455,56,1.1,1.45,0.3501,6e-06,0.013962,1
1112,2717,56,,1.3,,,,0
1113,2969,56,7.4,3.0,2.3555,0.000588,1.307299,1
1114,3253,56,4.3,2.8,1.3687,0.000185,0.411988,1
1115,3499,56,3.0,2.0,0.9549,6.4e-05,0.143239,1
1116,3618,56,7.0,2.5,2.2282,0.000439,0.974824,1
1117,3743,56,,1.3,,,,0
1118,4027,56,3.5,2.25,1.1141,9.9e-05,0.219335,1
1119,4366,56,3.5,2.25,1.1141,9.9e-05,0.219335,1
1120,57,57,,,,,,0
1121,417,57,1.5,1.8,0.4775,1.5e-05,0.032229,1
1122,493,57,2.3,1.8,0.7321,3.4e-05,0.075774,1
1123,847,57,7.1,2.75,2.26,0.000496,1.103163,1
1124,1015,57,3.0,1.95,0.9549,6.3e-05,0.139658,1
1125,1192,57,4.6,2.6,1.4642,0.000197,0.437803,1
1126,1458,57,1.7,1.15,0.5411,1.2e-05,0.026448,1
1127,1691,57,1.0,1.45,0.3183,5e-06,0.011539,1
1128,1876,57,0.8,1.32,0.2546,3e-06,0.006723,1
1129,1990,57,1.2,1.45,0.382,7e-06,0.016616,1
1130,2312,57,7.5,3.75,2.3873,0.000755,1.678587,1
1131,2474,57,1.1,1.55,0.3501,7e-06,0.014925,1
1132,2830,57,,1.0,,,,0
1133,3057,57,,1.3,,,,0
1134,3256,57,,1.2,,,,0
1135,3500,57,2.3,1.7,0.7321,3.2e-05,0.071564,1
1136,3549,57,,,,,,0
1137,3822,57,,1.3,,,,0
1138,4056,57,,1.0,,,,0
1139,4254,57,1.5,1.5,0.4775,1.2e-05,0.026857,1
1140,58,58,6.0,2.75,1.9099,0.000355,0.787817,1
1141,313,58,7.0,3.35,2.2282,0.000588,1.306264,1
1142,559,58,7.0,3.75,2.2282,0.000658,1.462236,1
1143,871,58,8.2,4.0,2.6101,0.000963,2.140316,1
1144,1039,58,7.0,3.1,2.2282,0.000544,1.208782,1
1145,1185,58,8.2,3.1,2.6101,0.000746,1.658745,1
1146,1336,58,2.7,2.0,0.8594,5.2e-05,0.116024,1
1147,1646,58,3.5,2.35,1.1141,0.000103,0.229084,1
1148,1806,58,4.6,2.7,1.4642,0.000205,0.454642,1
1149,2154,58,5.1,2.65,1.6234,0.000247,0.5485,1
1150,2296,58,4.6,2.3,1.4642,0.000174,0.387288,1
1151,2535,58,3.2,2.0,1.0186,7.3e-05,0.162975,1
1152,2643,58,6.4,2.6,2.0372,0.000381,0.847468,1
1153,2912,58,4.5,2.5,1.4324,0.000181,0.402861,1
1154,3145,58,2.1,2.25,0.6685,3.6e-05,0.078961,1
1155,3497,58,3.1,2.0,0.9868,6.9e-05,0.152948,1
1156,3682,58,5.9,2.7,1.878,0.000337,0.747925,1
1157,3831,58,5.1,2.15,1.6234,0.0002,0.445009,1
1158,4144,58,4.5,2.2,1.4324,0.00016,0.354518,1
1159,4395,58,6.5,3.05,2.069,0.000461,1.025455,1
1160,59,59,9.4,3.5,2.9921,0.001107,2.461013,1
1161,272,59,10.3,3.25,3.2786,0.001235,2.743772,1
1162,479,59,6.4,3.1,2.0372,0.000455,1.010443,1
1163,852,59,9.0,3.0,2.8648,0.00087,1.933733,1
1164,924,59,7.6,3.35,2.4192,0.000693,1.539792,1
1165,1267,59,6.0,3.2,1.9099,0.000413,0.916732,1
1166,1415,59,6.3,3.0,2.0054,0.000426,0.947529,1
1167,1652,59,6.1,3.2,1.9417,0.000426,0.947545,1
1168,1975,59,3.0,1.95,0.9549,6.3e-05,0.139658,1
1169,2099,59,4.8,2.75,1.5279,0.000227,0.504203,1
1170,2279,59,8.5,3.2,2.7056,0.000828,1.839831,1
1171,2494,59,2.5,1.75,0.7958,3.9e-05,0.087038,1
1172,2667,59,3.0,2.25,0.9549,7.3e-05,0.161144,1
1173,3069,59,4.5,2.4,1.4324,0.000174,0.386747,1
1174,3272,59,5.4,2.7,1.7189,0.000282,0.626529,1
1175,3350,59,3.3,2.45,1.0504,9.6e-05,0.212317,1
1176,3572,59,8.8,4.0,2.8011,0.001109,2.464992,1
1177,3770,59,7.0,2.8,2.2282,0.000491,1.091803,1
1178,3978,59,1.3,1.5,0.4138,9e-06,0.020173,1
1179,4293,59,4.3,2.5,1.3687,0.000166,0.367847,1
1180,60,60,7.4,3.25,2.3555,0.000637,1.41624,1
1181,433,60,8.1,3.1,2.5783,0.000728,1.618534,1
1182,471,60,7.0,3.45,2.2282,0.000605,1.345257,1
1183,686,60,9.8,3.95,3.1194,0.001358,3.018835,1
1184,940,60,9.6,3.7,3.0558,0.001221,2.713528,1
1185,1287,60,7.3,3.2,2.3237,0.000611,1.357019,1
1186,1383,60,7.0,3.25,2.2282,0.00057,1.267271,1
1187,1744,60,7.3,2.25,2.3237,0.000429,0.954154,1
1188,1818,60,8.0,3.25,2.5465,0.000745,1.655211,1
1189,2176,60,4.4,2.23,1.4006,0.000155,0.343558,1
1190,2278,60,7.1,3.3,2.26,0.000596,1.323795,1
1191,2607,60,4.1,2.3,1.3051,0.000138,0.30767,1
1192,2731,60,6.4,3.15,2.0372,0.000462,1.02674,1
1193,3075,60,4.2,2.2,1.3369,0.000139,0.308824,1
1194,3181,60,4.4,2.25,1.4006,0.000156,0.346639,1
1195,3383,60,3.0,2.05,0.9549,6.6e-05,0.14682,1
1196,3703,60,5.0,2.55,1.5915,0.000228,0.507306,1
1197,3749,60,7.5,2.85,2.3873,0.000574,1.275726,1
1198,3990,60,7.2,2.8,2.2918,0.00052,1.155083,1
1199,4376,60,6.6,2.8,2.1008,0.000437,0.970591,1
1200,61,61,8.5,3.85,2.7056,0.000996,2.213547,1
1201,345,61,,,,,,0
1202,566,61,5.5,2.9,1.7507,0.000314,0.698093,1
1203,747,61,9.1,4.5,2.8966,0.001334,2.965415,1
1204,1024,61,9.4,3.25,2.9921,0.001028,2.285226,1
1205,1101,61,4.6,2.75,1.4642,0.000208,0.463061,1
1206,1436,61,2.7,2.0,0.8594,5.2e-05,0.116024,1
1207,1713,61,4.2,2.75,1.3369,0.000174,0.38603,1
1208,1902,61,6.9,3.9,2.1963,0.000665,1.477587,1
1209,2002,61,5.2,3.3,1.6552,0.00032,0.710086,1
1210,2208,61,6.0,3.25,1.9099,0.000419,0.931056,1
1211,2569,61,,1.25,,,,0
1212,2751,61,3.4,2.25,1.0823,9.3e-05,0.206981,1
1213,3012,61,,,,,,0
1214,3162,61,3.6,2.0,1.1459,9.3e-05,0.206265,1
1215,3503,61,,,,,,0
1216,3578,61,5.2,2.6,1.6552,0.000252,0.559461,1
1217,3886,61,3.4,2.6,1.0823,0.000108,0.239178,1
1218,4037,61,4.3,3.0,1.3687,0.000199,0.441416,1
1219,4373,61,4.6,2.9,1.4642,0.00022,0.488319,1
1220,62,62,5.8,2.75,1.8462,0.000331,0.736171,1
1221,353,62,1.8,1.55,0.573,1.8e-05,0.039964,1
1222,581,62,6.3,2.75,2.0054,0.000391,0.868568,1
1223,775,62,4.3,2.7,1.3687,0.000179,0.397275,1
1224,1013,62,2.8,2.0,0.8913,5.6e-05,0.124777,1
1225,1171,62,5.9,3.0,1.878,0.000374,0.831028,1
1226,1390,62,6.0,2.5,1.9099,0.000322,0.716197,1
1227,1748,62,5.0,2.5,1.5915,0.000224,0.497359,1
1228,1926,62,3.2,2.0,1.0186,7.3e-05,0.162975,1
1229,2107,62,1.5,1.5,0.4775,1.2e-05,0.026857,1
1230,2335,62,5.3,2.5,1.687,0.000251,0.558833,1
1231,2630,62,0.8,1.35,0.2546,3e-06,0.006875,1
1232,2644,62,0.8,1.45,0.2546,3e-06,0.007385,1
1233,3029,62,5.0,2.5,1.5915,0.000224,0.497359,1
1234,3263,62,5.3,2.8,1.687,0.000282,0.625893,1
1235,3444,62,3.7,2.1,1.1777,0.000103,0.228777,1
1236,3574,62,4.3,2.05,1.3687,0.000136,0.301634,1
1237,3889,62,3.4,2.1,1.0823,8.7e-05,0.193182,1
1238,4160,62,,1.2,,,,0
1239,4400,62,5.8,3.0,1.8462,0.000361,0.803096,1
1240,63,63,5.3,2.75,1.687,0.000277,0.614716,1
1241,413,63,5.5,3.0,1.7507,0.000325,0.722166,1
1242,514,63,7.0,3.25,2.2282,0.00057,1.267271,1
1243,717,63,7.0,3.25,2.2282,0.00057,1.267271,1
1244,991,63,6.5,3.0,2.069,0.000454,1.008644,1
1245,1110,63,8.0,2.75,2.5465,0.00063,1.400563,1
1246,1447,63,2.2,1.8,0.7003,3.1e-05,0.069328,1
1247,1669,63,4.7,2.75,1.4961,0.000218,0.483413,1
1248,1769,63,1.9,1.75,0.6048,2.3e-05,0.050273,1
1249,2001,63,6.4,3.5,2.0372,0.000513,1.140823,1
1250,2362,63,2.6,1.8,0.8276,4.4e-05,0.09683,1
1251,2547,63,1.2,1.72,0.382,9e-06,0.01971,1
1252,2787,63,1.0,1.55,0.3183,6e-06,0.012335,1
1253,2864,63,3.8,2.15,1.2096,0.000111,0.247056,1
1254,3274,63,,0.9,,,,0
1255,3401,63,3.5,2.1,1.1141,9.2e-05,0.204713,1
1256,3530,63,1.4,1.5,0.4456,1.1e-05,0.023396,1
1257,3887,63,4.0,2.5,1.2732,0.000143,0.31831,1
1258,4086,63,3.5,2.45,1.1141,0.000107,0.238832,1
1259,4333,63,,,,,,0
1260,64,64,4.8,2.15,1.5279,0.000177,0.394195,1
1261,371,64,5.0,2.0,1.5915,0.000179,0.397887,1
1262,575,64,1.7,1.4,0.5411,1.4e-05,0.032197,1
1263,753,64,3.0,1.9,0.9549,6.1e-05,0.136077,1
1264,969,64,2.3,2.93,0.7321,5.6e-05,0.123343,1
1265,1198,64,1.7,1.7,0.5411,1.8e-05,0.039096,1
1266,1537,64,7.9,4.0,2.5146,0.000894,1.986572,1
1267,1591,64,6.5,2.75,2.069,0.000416,0.924591,1
1268,1881,64,3.1,2.8,0.9868,9.6e-05,0.214127,1
1269,2130,64,4.7,2.72,1.4961,0.000215,0.47814,1
1270,2375,64,4.1,1.95,1.3051,0.000117,0.260851,1
1271,2591,64,5.7,2.77,1.8144,0.000322,0.716176,1
1272,2650,64,2.7,1.7,0.8594,4.4e-05,0.09862,1
1273,2960,64,7.5,4.0,2.3873,0.000806,1.790493,1
1274,3104,64,5.0,2.5,1.5915,0.000224,0.497359,1
1275,3302,64,3.0,2.3,0.9549,7.4e-05,0.164725,1
1276,3561,64,4.7,2.3,1.4961,0.000182,0.404309,1
1277,3844,64,8.5,3.5,2.7056,0.000906,2.012315,1
1278,4075,64,2.9,1.9,0.9231,5.7e-05,0.127157,1
1279,4356,64,4.5,2.55,1.4324,0.000185,0.410918,1
1280,65,65,8.2,3.6,2.6101,0.000867,1.926284,1
1281,284,65,8.5,3.5,2.7056,0.000906,2.012315,1
1282,573,65,9.5,2.9,3.0239,0.000937,2.082741,1
1283,879,65,3.8,2.5,1.2096,0.000129,0.287275,1
1284,948,65,6.7,4.1,2.1327,0.000659,1.464615,1
1285,1270,65,4.0,2.5,1.2732,0.000143,0.31831,1
1286,1396,65,7.6,3.9,2.4192,0.000807,1.792594,1
1287,1680,65,4.8,2.7,1.5279,0.000223,0.495036,1
1288,1959,65,8.6,4.0,2.7375,0.001059,2.35422,1
1289,2004,65,5.2,3.25,1.6552,0.000315,0.699327,1
1290,2234,65,8.7,4.25,2.7693,0.001152,2.559868,1
1291,2510,65,6.4,3.0,2.0372,0.00044,0.977848,1
1292,2845,65,4.5,2.95,1.4324,0.000214,0.475376,1
1293,2865,65,7.1,3.2,2.26,0.000578,1.28368,1
1294,3157,65,9.5,4.0,3.0239,0.001293,2.872747,1
1295,3416,65,7.1,3.85,2.26,0.000695,1.544428,1
1296,3606,65,4.6,2.8,1.4642,0.000212,0.471481,1
1297,3788,65,7.2,3.05,2.2918,0.000566,1.258215,1
1298,4058,65,6.5,3.2,2.069,0.000484,1.075887,1
1299,4352,65,10.4,3.75,3.3104,0.001452,3.227662,1
1300,66,66,7.5,3.5,2.3873,0.000705,1.566681,1
1301,412,66,6.1,3.1,1.9417,0.000413,0.917934,1
1302,442,66,5.7,2.8,1.8144,0.000326,0.723932,1
1303,789,66,4.2,2.9,1.3369,0.000183,0.407087,1
1304,935,66,9.6,4.0,3.0558,0.00132,2.933544,1
1305,1235,66,4.7,2.75,1.4961,0.000218,0.483413,1
1306,1491,66,8.1,3.5,2.5783,0.000822,1.827377,1
1307,1760,66,7.8,3.8,2.4828,0.000828,1.839767,1
1308,1945,66,8.6,3.0,2.7375,0.000795,1.765665,1
1309,2006,66,7.0,3.25,2.2282,0.00057,1.267271,1
1310,2355,66,7.3,3.46,2.3237,0.00066,1.467276,1
1311,2528,66,1.8,1.75,0.573,2e-05,0.04512,1
1312,2642,66,5.7,2.75,1.8144,0.00032,0.711005,1
1313,2956,66,7.5,3.55,2.3873,0.000715,1.589063,1
1314,3198,66,,,,,,0
1315,3377,66,7.1,3.3,2.26,0.000596,1.323795,1
1316,3637,66,4.0,2.25,1.2732,0.000129,0.286479,1
1317,3837,66,,,,,,0
1318,3994,66,6.2,2.75,1.9735,0.000379,0.841213,1
1319,4280,66,5.4,2.7,1.7189,0.000282,0.626529,1
1320,67,67,5.5,2.75,1.7507,0.000298,0.661985,1
1321,437,67,4.0,2.53,1.2732,0.000145,0.32213,1
1322,456,67,4.0,2.2,1.2732,0.000126,0.280113,1
1323,814,67,7.0,3.65,2.2282,0.00064,1.423243,1
1324,1080,67,9.1,3.4,2.8966,0.001008,2.240536,1
1325,1123,67,2.6,2.0,0.8276,4.8e-05,0.107589,1
1326,1408,67,9.6,3.75,3.0558,0.001238,2.750197,1
1327,1722,67,1.9,1.9,0.6048,2.5e-05,0.054582,1
1328,1855,67,3.5,2.95,1.1141,0.000129,0.287573,1
1329,2124,67,3.2,2.25,1.0186,8.3e-05,0.183346,1
1330,2226,67,8.3,3.5,2.642,0.000863,1.918732,1
1331,2571,67,6.2,3.25,1.9735,0.000447,0.994161,1
1332,2851,67,3.0,2.25,0.9549,7.3e-05,0.161144,1
1333,3013,67,6.5,3.3,2.069,0.000499,1.109509,1
1334,3231,67,4.2,2.8,1.3369,0.000177,0.393049,1
1335,3417,67,4.5,2.75,1.4324,0.000199,0.443147,1
1336,3720,67,8.7,3.75,2.7693,0.001016,2.258707,1
1337,3950,67,6.8,3.5,2.1645,0.00058,1.287882,1
1338,4097,67,1.0,1.45,0.3183,5e-06,0.011539,1
1339,4263,67,,1.0,,,,0
1340,68,68,6.0,3.25,1.9099,0.000419,0.931056,1
1341,434,68,4.3,2.45,1.3687,0.000162,0.36049,1
1342,653,68,6.1,3.0,1.9417,0.0004,0.888323,1
1343,741,68,10.4,3.5,3.3104,0.001356,3.012485,1
1344,1068,68,7.0,3.8,2.2282,0.000667,1.481733,1
1345,1121,68,2.3,2.25,0.7321,4.3e-05,0.094717,1
1346,1356,68,3.1,2.3,0.9868,7.9e-05,0.17589,1
1347,1650,68,6.3,4.0,2.0054,0.000569,1.263372,1
1348,1980,68,4.0,3.05,1.2732,0.000175,0.388338,1
1349,2117,68,9.3,3.47,2.9603,0.001075,2.388281,1
1350,2392,68,5.7,3.2,1.8144,0.000372,0.827351,1
1351,2621,68,3.4,2.25,1.0823,9.3e-05,0.206981,1
1352,2641,68,5.9,3.5,1.878,0.000436,0.969532,1
1353,2968,68,3.7,2.35,1.1777,0.000115,0.256013,1
1354,3091,68,5.4,2.75,1.7189,0.000287,0.638132,1
1355,3318,68,5.8,3.05,1.8462,0.000367,0.816481,1
1356,3614,68,8.2,3.75,2.6101,0.000903,2.006546,1
1357,3958,68,8.7,3.8,2.7693,0.00103,2.288823,1
1358,3980,68,7.6,3.0,2.4192,0.000621,1.378918,1
1359,4270,68,7.3,2.25,2.3237,0.000429,0.954154,1
1360,69,69,9.6,3.9,3.0558,0.001287,2.860205,1
1361,248,69,4.8,2.72,1.5279,0.000224,0.498702,1
1362,487,69,,1.3,,,,0
1363,844,69,9.1,4.5,2.8966,0.001334,2.965415,1
1364,952,69,2.0,2.05,0.6366,2.9e-05,0.065254,1
1365,1262,69,5.1,2.7,1.6234,0.000251,0.558849,1
1366,1431,69,6.4,3.75,2.0372,0.00055,1.22231,1
1367,1553,69,4.5,3.0,1.4324,0.000218,0.483433,1
1368,1805,69,9.7,4.5,3.0876,0.001516,3.36935,1
1369,2184,69,7.6,4.25,2.4192,0.000879,1.953468,1
1370,2254,69,7.8,4.25,2.4828,0.000926,2.057635,1
1371,2512,69,5.0,2.72,1.5915,0.000244,0.541127,1
1372,2839,69,7.5,3.5,2.3873,0.000705,1.566681,1
1373,3009,69,8.0,4.0,2.5465,0.000917,2.037183,1
1374,3185,69,6.4,3.3,2.0372,0.000484,1.075633,1
1375,3426,69,6.5,3.5,2.069,0.00053,1.176752,1
1376,3692,69,6.4,3.3,2.0372,0.000484,1.075633,1
1377,3876,69,4.8,3.0,1.5279,0.000248,0.550039,1
1378,4114,69,5.5,3.25,1.7507,0.000352,0.782346,1
1379,4276,69,3.5,2.6,1.1141,0.000114,0.253454,1
1380,70,70,3.6,1.9,1.1459,8.8e-05,0.195952,1
1381,373,70,5.4,2.75,1.7189,0.000287,0.638132,1
1382,636,70,8.5,3.75,2.7056,0.00097,2.156052,1
1383,807,70,5.3,3.25,1.687,0.000327,0.726483,1
1384,943,70,9.4,4.0,2.9921,0.001266,2.812586,1
1385,1180,70,6.5,3.5,2.069,0.00053,1.176752,1
1386,1487,70,7.1,3.8,2.26,0.000686,1.52437,1
1387,1635,70,6.1,3.25,1.9417,0.000433,0.96235,1
1388,1901,70,7.0,3.6,2.2282,0.000632,1.403747,1
1389,2051,70,3.0,1.8,0.9549,5.8e-05,0.128916,1
1390,2351,70,4.7,3.0,1.4961,0.000237,0.52736,1
1391,2602,70,6.2,3.25,1.9735,0.000447,0.994161,1
1392,2763,70,,1.2,,,,0
1393,2945,70,5.3,2.9,1.687,0.000292,0.648246,1
1394,3140,70,4.4,2.35,1.4006,0.000163,0.362046,1
1395,3421,70,4.8,2.6,1.5279,0.000215,0.476701,1
1396,3528,70,,,,,,0
1397,3839,70,4.8,2.55,1.5279,0.00021,0.467534,1
1398,4111,70,3.5,2.15,1.1141,9.4e-05,0.209587,1
1399,4206,70,4.4,2.45,1.4006,0.00017,0.377452,1
1400,71,71,6.7,3.75,2.1327,0.000603,1.339587,1
1401,394,71,7.1,3.3,2.26,0.000596,1.323795,1
1402,482,71,4.5,2.7,1.4324,0.000196,0.43509,1
1403,674,71,5.7,3.05,1.8144,0.000355,0.788569,1
1404,939,71,5.5,3.0,1.7507,0.000325,0.722166,1
1405,1115,71,9.4,4.0,2.9921,0.001266,2.812586,1
1406,1427,71,8.1,3.75,2.5783,0.000881,1.957904,1
1407,1630,71,2.4,2.25,0.7639,4.6e-05,0.103132,1
1408,1910,71,5.2,2.95,1.6552,0.000286,0.634774,1
1409,2088,71,3.8,4.05,1.2096,0.000209,0.465385,1
1410,2330,71,,,,,,0
1411,2525,71,4.4,2.6,1.4006,0.00018,0.400561,1
1412,2670,71,1.8,2.0,0.573,2.3e-05,0.051566,1
1413,2981,71,7.2,3.7,2.2918,0.000687,1.52636,1
1414,3187,71,3.8,2.25,1.2096,0.000116,0.258547,1
1415,3491,71,5.0,2.75,1.5915,0.000246,0.547095,1
1416,3639,71,5.4,2.3,1.7189,0.00024,0.53371,1
1417,3766,71,3.0,1.85,0.9549,6e-05,0.132496,1
1418,4074,71,3.8,2.5,1.2096,0.000129,0.287275,1
1419,4269,71,1.9,1.7,0.6048,2.2e-05,0.048837,1
1420,72,72,6.0,3.25,1.9099,0.000419,0.931056,1
1421,423,72,2.7,2.23,0.8594,5.8e-05,0.129367,1
1422,543,72,2.0,1.8,0.6366,2.6e-05,0.057296,1
1423,724,72,5.6,3.5,1.7825,0.000393,0.873442,1
1424,990,72,5.4,2.75,1.7189,0.000287,0.638132,1
1425,1127,72,3.9,2.7,1.2414,0.000147,0.326801,1
1426,1353,72,4.9,3.05,1.5597,0.000262,0.58275,1
1427,1759,72,6.0,3.0,1.9099,0.000387,0.859437,1
1428,1974,72,3.2,2.2,1.0186,8.1e-05,0.179272,1
1429,2151,72,6.6,2.6,2.1008,0.000406,0.901263,1
1430,2252,72,4.0,2.5,1.2732,0.000143,0.31831,1
1431,2581,72,,,,,,0
1432,2855,72,1.7,1.55,0.5411,1.6e-05,0.035647,1
1433,2990,72,5.0,2.6,1.5915,0.000233,0.517254,1
1434,3138,72,5.7,2.8,1.8144,0.000326,0.723932,1
1435,3474,72,5.7,3.05,1.8144,0.000355,0.788569,1
1436,3717,72,3.8,2.8,1.2096,0.000145,0.321748,1
1437,3956,72,3.3,2.4,1.0504,9.4e-05,0.207984,1
1438,3976,72,3.5,2.0,1.1141,8.8e-05,0.194965,1
1439,4205,72,,0.75,,,,0
1440,73,73,8.5,4.0,2.7056,0.001035,2.299789,1
1441,355,73,,0.75,,,,0
1442,470,73,6.7,3.2,2.1327,0.000514,1.143114,1
1443,809,73,4.3,2.65,1.3687,0.000175,0.389918,1
1444,1020,73,7.0,3.35,2.2282,0.000588,1.306264,1
1445,1258,73,0.8,1.5,0.2546,3e-06,0.007639,1
1446,1369,73,5.8,2.75,1.8462,0.000331,0.736171,1
1447,1574,73,4.9,2.75,1.5597,0.000236,0.52543,1
1448,1899,73,4.7,3.0,1.4961,0.000237,0.52736,1
1449,2014,73,2.2,2.05,0.7003,3.6e-05,0.078957,1
1450,2333,73,4.7,2.8,1.4961,0.000221,0.492203,1
1451,2595,73,,1.0,,,,0
1452,2665,73,3.5,2.05,1.1141,9e-05,0.199839,1
1453,3025,73,4.6,2.7,1.4642,0.000205,0.454642,1
1454,3089,73,4.6,2.8,1.4642,0.000212,0.471481,1
1455,3329,73,2.9,2.15,0.9231,6.5e-05,0.143888,1
1456,3671,73,,,,,,0
1457,3806,73,6.2,3.2,1.9735,0.00044,0.978867,1
1458,4076,73,2.1,1.85,0.6685,2.9e-05,0.064923,1
1459,4200,73,2.3,1.8,0.7321,3.4e-05,0.075774,1
1460,74,74,6.3,3.15,2.0054,0.000448,0.994905,1
1461,269,74,9.2,3.75,2.9285,0.001137,2.525789,1
1462,503,74,4.0,2.45,1.2732,0.00014,0.311944,1
1463,855,74,5.0,3.25,1.5915,0.000291,0.646567,1
1464,1063,74,6.4,3.9,2.0372,0.000572,1.271202,1
1465,1205,74,6.0,2.8,1.9099,0.000361,0.802141,1
1466,1493,74,4.0,3.78,1.2732,0.000217,0.481285,1
1467,1636,74,3.9,2.5,1.2414,0.000136,0.302593,1
1468,1925,74,9.3,4.3,2.9603,0.001332,2.959542,1
1469,2197,74,5.4,3.0,1.7189,0.000313,0.696144,1
1470,2250,74,3.4,2.0,1.0823,8.3e-05,0.183983,1
1471,2527,74,5.0,2.6,1.5915,0.000233,0.517254,1
1472,2797,74,6.7,3.15,2.1327,0.000506,1.125253,1
1473,2879,74,3.5,2.0,1.1141,8.8e-05,0.194965,1
1474,3101,74,3.2,2.25,1.0186,8.3e-05,0.183346,1
1475,3339,74,7.9,3.6,2.5146,0.000805,1.787915,1
1476,3529,74,1.4,1.7,0.4456,1.2e-05,0.026515,1
1477,3877,74,6.2,3.0,1.9735,0.000413,0.917687,1
1478,4126,74,3.3,2.5,1.0504,9.7e-05,0.21665,1
1479,4203,74,2.5,1.75,0.7958,3.9e-05,0.087038,1
1480,75,75,,0.55,,,,0
1481,425,75,4.7,2.8,1.4961,0.000221,0.492203,1
1482,561,75,2.7,2.0,0.8594,5.2e-05,0.116024,1
1483,832,75,5.5,3.05,1.7507,0.00033,0.734202,1
1484,914,75,6.0,3.6,1.9099,0.000464,1.031324,1
1485,1131,75,2.3,2.0,0.7321,3.8e-05,0.084193,1
1486,1453,75,6.5,3.75,2.069,0.000567,1.260806,1
1487,1664,75,2.3,1.6,0.7321,3e-05,0.067354,1
1488,1869,75,4.6,2.5,1.4642,0.000189,0.420965,1
1489,2145,75,0.6,1.25,0.191,2e-06,0.003581,1
1490,2402,75,0.7,1.45,0.2228,3e-06,0.005654,1
1491,2452,75,7.4,3.5,2.3555,0.000686,1.525182,1
1492,2723,75,,,,,,0
1493,2916,75,4.4,2.5,1.4006,0.000173,0.385155,1
1494,3083,75,,1.3,,,,0
1495,3473,75,,1.05,,,,0
1496,3622,75,3.8,2.3,1.2096,0.000119,0.264293,1
1497,3862,75,7.7,3.55,2.451,0.000754,1.674943,1
1498,4140,75,2.2,1.9,0.7003,3.3e-05,0.073179,1
1499,4229,75,7.1,3.45,2.26,0.000623,1.383968,1
1500,76,76,8.5,3.8,2.7056,0.000983,2.184799,1
1501,310,76,7.9,3.3,2.5146,0.000738,1.638922,1
1502,511,76,6.9,3.25,2.1963,0.000554,1.231322,1
1503,796,76,5.9,3.0,1.878,0.000374,0.831028,1
1504,1090,76,3.3,2.45,1.0504,9.6e-05,0.212317,1
1505,1219,76,2.4,2.2,0.7639,4.5e-05,0.100841,1
1506,1518,76,5.5,3.0,1.7507,0.000325,0.722166,1
1507,1609,76,3.6,2.6,1.1459,0.000121,0.268144,1
1508,1947,76,1.3,1.75,0.4138,1.1e-05,0.023535,1
1509,2047,76,4.9,3.0,1.5597,0.000258,0.573197,1
1510,2356,76,5.6,3.0,1.7825,0.000337,0.748665,1
1511,2624,76,0.3,1.31,0.0955,,0.000938,1
1512,2837,76,5.0,2.5,1.5915,0.000224,0.497359,1
1513,2993,76,5.7,2.3,1.8144,0.000268,0.594659,1
1514,3151,76,6.0,3.3,1.9099,0.000425,0.94538,1
1515,3352,76,6.8,3.25,2.1645,0.000538,1.19589,1
1516,3542,76,3.3,2.45,1.0504,9.6e-05,0.212317,1
1517,3789,76,4.8,3.0,1.5279,0.000248,0.550039,1
1518,4134,76,2.3,2.0,0.7321,3.8e-05,0.084193,1
