individuo_id,progenie,cap,altura,dap,volume,ima,resistente
3316,34,31.584004,11.6,10.0586,0.0415,15.3628,1
3543,34,39.179978,13.1,12.4777,0.0721,26.6982,1
3763,34,38.180516,12.5,12.1594,0.0653,24.1922,1
4062,34,38.980274,13.2,12.4141,0.0719,26.6282,1
4235,34,36.68148,14.1,11.682,0.068,25.1878,1
35,35,,,,,,0
410,35,,,,,,0
507,35,,,,,,0
692,35,33.483076,12.3,10.6634,0.0494,18.3077,1
1051,35,,,,,,0
1265,35,39.979736,14.0,12.7324,0.0802,29.7089,1
1392,35,,,,,,0
1614,35,,,,,,0
1979,35,,,,,,0
1987,35,37.880646,10.6,12.0639,0.0545,20.194,1
2246,35,,,,,,0
2441,35,,,,,,0
2719,35,,,,,,0
2871,35,,,,,,0
3123,35,,,,,,0
3489,35,,,,,,0
3623,35,,,,,,0
3873,35,,,,,,0
4005,35,,,,,,0
4342,35,,,,,,0
36,36,54.172536,17.5,17.2524,0.1841,68.1829,1
361,36,,,,,,0
608,36,,,,,,0
770,36,44.277454,15.8,14.1011,0.111,41.1248,1
972,36,41.97866,11.6,13.369,0.0733,27.1391,1
1253,36,31.983726,12.5,10.1859,0.0458,16.9765,1
1486,36,,,,,,0
1608,36,,,,,,0
1789,36,37.58109,11.6,11.9685,0.0587,21.7507,1
2144,36,,,,,,0
2389,36,,,,,,0
2446,36,46.476396,14.0,14.8014,0.1084,40.1488,1
2653,36,39.979736,13.9,12.7324,0.0796,29.4967,1
2955,36,,,,,,0
3180,36,35.482,14.7,11.3,0.0663,24.5704,1
3440,36,40.979198,14.5,13.0507,0.0873,32.3277,1
3718,36,,,,,,0
3755,36,34.782408,11.3,11.0772,0.049,18.15,1
4039,36,,,,,,0
4326,36,36.68148,11.7,11.682,0.0564,20.9005,1
37,37,36.781332,15.0,11.7138,0.0727,26.9417,1
255,37,40.179754,14.3,12.7961,0.0828,30.6498,1
544,37,,,,,,0
778,37,41.479086,13.4,13.2099,0.0826,30.6083,1
950,37,37.480924,14.4,11.9366,0.0725,26.8574,1
1256,37,46.376544,14.5,14.7696,0.1118,41.4041,1
1393,37,,,,,,0
1736,37,,,,,,0
1804,37,35.581852,13.7,11.3318,0.0622,23.0282,1
2200,37,45.676952,15.0,14.5468,0.1122,41.5492,1
2396,37,,,,,,0
2432,37,38.680404,14.4,12.3186,0.0772,28.6038,1
2722,37,40.979198,12.9,13.0507,0.0777,28.7605,1
2928,37,37.680942,14.0,12.0003,0.0713,26.3906,1
3276,37,,,,,,0
3464,37,40.179754,14.9,12.7961,0.0862,31.9358,1
3599,37,,,,,,0
3937,37,32.983188,13.7,10.5042,0.0534,19.7873,1
4047,37,35.18213,14.1,11.2045,0.0626,23.1709,1
4242,37,41.179216,14.7,13.1144,0.0894,33.0941,1
38,38,,,,,,0
292,38,,,,,,0
611,38,,,,,,0
790,38,,,,,,0
1073,38,,,,,,0
1113,38,45.976822,13.5,14.6423,0.1023,37.8868,1
1507,38,,,,,,0
1644,38,,,,,,0
1880,38,,,,,,0
2043,38,,,,,,0
2317,38,,,,,,0
2560,38,,,,,,0
2757,38,,,,,,0
3018,38,,,,,,0
3268,38,,,,,,0
3429,38,35.482,13.4,11.3,0.0605,22.3975,1
3684,38,,,,,,0
3858,38,,,,,,0
4173,38,,,,,,0
4315,38,35.78187,11.7,11.3955,0.0537,19.888,1
39,39,,,,,,0
440,39,,,,,,0
505,39,40.679328,14.8,12.9552,0.0878,32.5154,1
696,39,46.476396,15.6,14.8014,0.1208,44.7373,1
975,39,,,,,,0
1109,39,,,,,,0
1509,39,,,,,,0
1638,39,,,,,,0
1864,39,39.280144,14.5,12.5096,0.0802,29.7024,1
2091,39,30.48469,10.0,9.7085,0.0333,12.3378,1
2267,39,,,,,,0
2473,39,35.482,12.7,11.3,0.0573,21.2275,1
2662,39,37.58109,14.3,11.9685,0.0724,26.8133,1
3056,39,,,,,,0
3087,39,37.980812,13.1,12.0958,0.0677,25.0887,1
3319,39,,,,,,0
3698,39,,,,,,0
3913,39,,,,,,0
4034,39,,,,,,0
4369,39,33.383224,10.8,10.6316,0.0431,15.9792,1
40,40,41.778956,17.1,13.3054,0.107,39.6267,1
372,40,46.976284,14.5,14.9606,0.1147,42.4818,1
531,40,41.279068,14.8,13.1462,0.0904,33.4812,1
805,40,33.183206,13.7,10.5679,0.0541,20.0279,1
1078,40,,,,,,0
1195,40,,,,,,0
1441,40,44.177602,14.7,14.0693,0.1028,38.0891,1
1696,40,41.97866,15.6,13.369,0.0985,36.4974,1
1972,40,,,,,,0
2118,40,39.479848,14.8,12.5732,0.0827,30.6263,1
2381,40,,,,,,0
2484,40,46.376544,14.5,14.7696,0.1118,41.4041,1
2661,40,37.680942,14.8,12.0003,0.0753,27.8987,1
2975,40,42.5784,13.6,13.56,0.0884,32.7338,1
3204,40,,,,,,0
3333,40,39.979736,15.2,12.7324,0.0871,32.2554,1
3657,40,,,,,,0
3751,40,38.480386,13.3,12.2549,0.0706,26.1464,1
4089,40,39.379996,14.8,12.5414,0.0823,30.4714,1
4324,40,,,,,,0
41,41,47.175988,17.5,15.0242,0.1396,51.7084,1
295,41,,,,,,0
473,41,,,,,,0
859,41,,,,,,0
896,41,43.577862,14.2,13.8783,0.0967,35.8014,1
1197,41,,,,,,0
1372,41,31.484152,12.9,10.0268,0.0458,16.9766,1
1731,41,,,,,,0
1978,41,49.874818,14.0,15.8837,0.1248,46.2347,1
2064,41,,,,,,0
2314,41,44.977046,13.3,14.3239,0.0964,35.7203,1
2450,41,,,,,,0
2857,41,,,,,,0
2909,41,,,,,,0
3112,41,,,,,,0
3326,41,,,,,,0
3569,41,,,,,,0
3859,41,,,,,,0
4142,41,37.980812,16.2,12.0958,0.0838,31.0257,1
4227,41,47.576024,13.2,15.1516,0.1071,39.6668,1
42,42,41.778956,16.5,13.3054,0.1032,38.2363,1
264,42,36.98135,12.7,11.7775,0.0623,23.0593,1
556,42,,,,,,0
784,42,,,,,,0
1075,42,,,,,,0
1318,42,,,,,,0
1475,42,,,,,,0
1562,42,45.976822,12.6,14.6423,0.0955,35.361,1
1970,42,,,,,,0
1991,42,,,,,,0
2236,42,,,,,,0
2498,42,,,,,,0
2802,42,,,,,,0
2899,42,,,,,,0
3111,42,,,,,,0
3520,42,,,,,,0
3642,42,29.484914,12.5,9.3901,0.039,14.4276,1
3748,42,,,,,,0
3964,42,,,,,,0
4377,42,,,,,,0
43,43,,,,,,0
331,43,23.987716,11.1,7.6394,0.0229,8.4798,1
553,43,9.495046,4.2,3.0239,0.0014,0.5027,1
873,43,26.986416,8.9,8.5944,0.0232,8.6051,1
989,43,,,,,,0
1187,43,,,,,,0
1469,43,33.383224,14.0,10.6316,0.0559,20.7138,1
1585,43,,,,,,0
1895,43,,,,,,0
2059,43,,,,,,0
2231,43,,,,,,0
2481,43,,,,,,0
2847,43,,,,,,0
2873,43,,,,,,0
3095,43,,,,,,0
3443,43,26.486528,12.7,8.4352,0.0319,11.8286,1
3630,43,,,,,,0
3881,43,,,,,,0
4084,43,25.087344,13.5,7.9896,0.0305,11.2803,1
4266,43,,,,,,0
44,44,27.18612,12.4,8.658,0.0329,12.1674,1
315,44,26.186658,12.1,8.3397,0.0297,11.0161,1
535,44,44.477472,16.0,14.1648,0.1135,42.0222,1
813,44,25.986954,12.0,8.2761,0.029,10.7589,1
1092,44,,,,,,0
1139,44,28.585618,12.5,9.1037,0.0366,13.5607,1
1460,44,37.980812,14.5,12.0958,0.075,27.7699,1
1607,44,,,,,,0
1958,44,,,,,,0
2102,44,19.48998,7.0,6.207,0.0095,3.5303,1
2206,44,21.389052,7.7,6.8118,0.0126,4.6769,1
2574,44,,,,,,0
2772,44,23.987716,11.7,7.6394,0.0241,8.9381,1
3038,44,33.083354,13.6,10.5361,0.0534,19.7621,1
3203,44,,,,,,0
3344,44,,,,,,0
3723,44,21.789088,10.1,6.9392,0.0172,6.3661,1
3845,44,,,,,,0
4060,44,,,,,,0
4318,44,38.880422,17.1,12.3823,0.0927,34.319,1
45,45,38.180516,16.0,12.1594,0.0836,30.966,1
390,45,41.97866,13.8,13.369,0.0872,32.2862,1
540,45,35.382148,12.1,11.2682,0.0543,20.1109,1
799,45,39.979736,14.0,12.7324,0.0802,29.7089,1
949,45,41.778956,13.7,13.3054,0.0857,31.7477,1
1295,45,,,,,,0
1437,45,38.980274,13.4,12.4141,0.073,27.0317,1
1601,45,38.980274,11.7,12.4141,0.0637,23.6023,1
1844,45,39.979736,12.5,12.7324,0.0716,26.5258,1
2098,45,37.480924,11.0,11.9366,0.0554,20.5161,1
2403,45,38.980274,13.8,12.4141,0.0752,27.8386,1
2556,45,37.480924,13.7,11.9366,0.069,25.5518,1
2833,45,,,,,,0
2977,45,35.482,14.0,11.3,0.0632,23.4004,1
3171,45,37.980812,14.5,12.0958,0.075,27.7699,1
3324,45,43.977584,14.1,14.0056,0.0978,36.2046,1
3536,45,31.883874,13.5,10.1541,0.0492,18.2202,1
3800,45,33.782946,12.0,10.7589,0.0491,18.1825,1
4042,45,39.979736,10.0,12.7324,0.0573,21.2207,1
4219,45,46.576248,14.7,14.8332,0.1143,42.3378,1
46,46,21.988792,12.1,7.0028,0.021,7.7673,1
367,46,33.98265,13.9,10.8225,0.0575,21.3114,1
467,46,35.581852,13.0,11.3318,0.059,21.8515,1
774,46,,,,,,0
958,46,,,,,,0
1207,46,,,,,,0
1504,46,,,,,,0
1673,46,23.987716,11.7,7.6394,0.0241,8.9381,1
1825,46,,,,,,0
2092,46,38.480386,11.0,12.2549,0.0584,21.6248,1
2284,46,,,,,,0
2442,46,32.983188,13.8,10.5042,0.0538,19.9318,1
2687,46,,,,,,0
3000,46,,,,,,0
3128,46,,,,,,0
3320,46,4.497736,2.7,1.4324,0.0002,0.0725,1
3658,46,37.980812,13.3,12.0958,0.0688,25.4717,1
3908,46,33.283058,13.0,10.5997,0.0516,19.1192,1
4151,46,20.589608,8.6,6.5572,0.0131,4.8403,1
4314,46,20.889478,9.6,6.6527,0.015,5.5616,1
47,47,,,,,,0
354,47,,,,,,0
529,47,31.983726,12.7,10.1859,0.0466,17.2482,1
787,47,41.97866,13.6,13.369,0.0859,31.8183,1
933,47,19.48998,3.9,6.207,0.0053,1.9669,1
1319,47,,,,,,0
1485,47,31.284134,15.3,9.9631,0.0537,19.8801,1
1556,47,28.68547,10.1,9.1355,0.0298,11.0338,1
1842,47,37.28122,13.8,11.873,0.0688,25.4645,1
2121,47,38.280682,12.0,12.1913,0.063,23.3463,1
2223,47,,,,,,0
2566,47,,,,,,0
2663,47,41.479086,11.9,13.2099,0.0734,27.182,1
2894,47,39.979736,12.9,12.7324,0.0739,27.3747,1
3183,47,34.982112,15.0,11.1408,0.0658,24.3706,1
3386,47,,,,,,0
3685,47,,,,,,0
3849,47,40.479624,11.1,12.8916,0.0652,24.1475,1
4004,47,39.179978,12.3,12.4777,0.0677,25.0678,1
4182,47,31.584004,11.8,10.0586,0.0422,15.6277,1
48,48,,,,,,0
221,48,30.984264,12.6,9.8676,0.0434,16.0595,1
447,48,,,,,,0
815,48,,,,,,0
892,48,,,,,,0
1103,48,,,,,,0
1334,48,35.482,12.0,11.3,0.0542,20.0575,1
1741,48,,,,,,0
1909,48,32.983188,13.8,10.5042,0.0538,19.9318,1
2120,48,,,,,,0
2264,48,,,,,,0
2519,48,,,,,,0
2708,48,,,,,,0
2883,48,,,,,,0
3158,48,,,,,,0
3341,48,,,,,,0
3612,48,,,,,,0
3779,48,33.483076,10.2,10.6634,0.041,15.182,1
4110,48,15.39228,10.3,4.902,0.0087,3.2398,1
4336,48,,,,,,0
49,49,37.58109,13.7,11.9685,0.0694,25.6883,1
229,49,,,,,,0
525,49,,,,,,0
663,49,47.475858,12.6,15.1197,0.1018,37.7048,1
1085,49,,,,,,0
1206,49,,,,,,0
1468,49,37.480924,14.6,11.9366,0.0735,27.2304,1
1576,49,,,,,,0
1763,49,,,,,,0
2127,49,,,,,,0
2383,49,,,,,,0
2575,49,37.980812,12.8,12.0958,0.0662,24.5141,1
2754,49,34.482538,12.8,10.9817,0.0546,20.2063,1
3033,49,,,,,,0
3085,49,31.484152,13.9,10.0268,0.0494,18.2926,1
3419,49,,,,,,0
3740,49,,,,,,0
3942,49,,,,,,0
4053,49,,,,,,0
4292,49,34.382686,10.8,10.9499,0.0458,16.9504,1
50,50,,,,,,0
235,50,,,,,,0
455,50,,,,,,0
758,50,,,,,,0
960,50,,,,,,0
1199,50,,,,,,0
1377,50,,,,,,0
1699,50,,,,,,0
1941,50,,,,,,0
1985,50,15.492132,6.8,4.9338,0.0059,2.1668,1
2377,50,,,,,,0
2506,50,,,,,,0
2739,50,,,,,,0
3068,50,,,,,,0
3120,50,,,,,,0
3456,50,,,,,,0
3554,50,,,,,,0
3830,50,35.482,10.8,11.3,0.0487,18.0518,1
4178,50,,,,,,0
4296,50,25.487066,9.7,8.1169,0.0226,8.3655,1
51,51,,,,,,0
375,51,21.988792,9.0,7.0028,0.0156,5.7773,1
586,51,34.482538,13.6,10.9817,0.058,21.4692,1
732,51,,,,,,0
912,51,34.182668,10.4,10.8862,0.0436,16.1333,1
1221,51,38.580552,15.3,12.2868,0.0816,30.2346,1
1375,51,,,,,,0
1752,51,,,,,,0
1908,51,26.186658,11.0,8.3397,0.027,10.0146,1
2073,51,,,,,,0
2239,51,,,,,,0
2488,51,,,,,,0
2826,51,,,,,,0
2959,51,,,,,,0
3227,51,,,,,,0
3334,51,,,,,,0
3664,51,,,,,,0
3765,51,19.590146,7.3,6.2389,0.01,3.7194,1
3971,51,,,,,,0
4397,51,,,,,,0
52,52,,,,,,0
256,52,,,,,,0
466,52,,,,,,0
668,52,,,,,,0
983,52,,,,,,0
1290,52,,,,,,0
1536,52,,,,,,0
1726,52,,,,,,0
1897,52,,,,,,0
2109,52,,,,,,0
2225,52,,,,,,0
2582,52,,,,,,0
2669,52,,,,,,0
3071,52,,,,,,0
3135,52,,,,,,0
3517,52,,,,,,0
3568,52,,,,,,0
3769,52,,,,,,0
4153,52,,,,,,0
4194,52,37.480924,12.9,11.9366,0.065,24.0598,1
53,53,35.18213,13.3,11.2045,0.059,21.8563,1
391,53,,,,,,0
517,53,37.780794,14.4,12.0321,0.0737,27.2888,1
698,53,,,,,,0
1059,53,,,,,,0
1172,53,,,,,,0
1417,53,,,,,,0
1610,53,,,,,,0
1813,53,,,,,,0
2122,53,18.990406,5.0,6.0479,0.0065,2.394,1
2361,53,,,,,,0
2489,53,,,,,,0
2750,53,28.485452,8.2,9.0718,0.0239,8.8337,1
2884,53,35.682018,11.9,11.3637,0.0543,20.1151,1
3255,53,,,,,,0
3311,53,,,,,,0
3687,53,,,,,,0
3746,53,12.99332,4.1,4.138,0.0025,0.919,1
4078,53,,,,,,0
4398,53,,,,,,0
54,54,,,,,,0
326,54,,,,,,0
620,54,37.480924,12.2,11.9366,0.0614,22.7542,1
726,54,,,,,,0
965,54,,,,,,0
1226,54,,,,,,0
1434,54,,,,,,0
1551,54,,,,,,0
1960,54,,,,,,0
2070,54,,,,,,0
2357,54,,,,,,0
2632,54,,,,,,0
2850,54,,,,,,0
2996,54,,,,,,0
3115,54,,,,,,0
3304,54,,,,,,0
3633,54,32.683318,12.4,10.4087,0.0475,17.5856,1
3851,54,,,,,,0
4001,54,,,,,,0
4297,54,47.475858,14.3,15.1197,0.1155,42.792,1
55,55,,,,,,0
300,55,,,,,,0
588,55,,,,,,0
863,55,,,,,,0
925,55,,,,,,0
1298,55,,,,,,0
1505,55,,,,,,0
1718,55,,,,,,0
1886,55,,,,,,0
2160,55,,,,,,0
2376,55,,,,,,0
2440,55,,,,,,0
2705,55,,,,,,0
2877,55,,,,,,0
3192,55,26.486528,10.6,8.4352,0.0267,9.8727,1
3462,55,,,,,,0
3610,55,,,,,,0
3848,55,,,,,,0
4071,55,,,,,,0
4332,55,,,,,,0
56,56,,,,,,0
333,56,23.887864,8.7,7.6076,0.0178,6.591,1
530,56,,,,,,0
738,56,,,,,,0
902,56,25.287048,11.2,8.0532,0.0257,9.5082,1
1241,56,37.780794,15.6,12.0321,0.0798,29.5629,1
1471,56,,,,,,0
1742,56,,,,,,0
1792,56,31.983726,14.0,10.1859,0.0513,19.0137,1
2041,56,,,,,,0
2302,56,37.980812,14.1,12.0958,0.0729,27.0038,1
2455,56,26.58638,10.4,8.467,0.0264,9.7597,1
2717,56,,,,,,0
2969,56,44.177602,13.6,14.0693,0.0951,35.2389,1
3253,56,,,,,,0
3499,56,,,,,,0
3618,56,45.976822,13.2,14.6423,0.1,37.0449,1
3743,56,15.99202,6.9,5.093,0.0063,2.3428,1
4027,56,,,,,,0
4366,56,33.183206,14.0,10.5679,0.0553,20.4665,1
57,57,,,,,,0
417,57,,,,,,0
493,57,,,,,,0
847,57,40.479624,11.1,12.8916,0.0652,24.1475,1
1015,57,,,,,,0
1192,57,,,,,,0
1458,57,,,,,,0
1691,57,,,,,,0
1876,57,,,,,,0
1990,57,,,,,,0
2312,57,35.981888,12.8,11.4592,0.0594,22.0016,1
2474,57,,,,,,0
2830,57,,,,,,0
3057,57,,,,,,0
3256,57,,,,,,0
3500,57,,,,,,0
3549,57,,,,,,0
3822,57,,,,,,0
4056,57,,,,,,0
4254,57,,,,,,0
58,58,,,,,,0
313,58,30.584542,11.2,9.7403,0.0376,13.9091,1
559,58,29.88495,11.8,9.5175,0.0378,13.9915,1
871,58,24.487604,9.0,7.7986,0.0193,7.165,1
1039,58,,,,,,0
1185,58,,,,,,0
1336,58,,,,,,0
1646,58,,,,,,0
1806,58,41.479086,13.3,13.2099,0.082,30.3799,1
2154,58,,,,,,0
2296,58,,,,,,0
2535,58,20.489756,8.3,6.5254,0.0125,4.6262,1
2643,58,35.981888,11.3,11.4592,0.0524,19.4233,1
2912,58,,,,,,0
3145,58,,,,,,0
3497,58,,,,,,0
3682,58,,,,,,0
3831,58,,,,,,0
4144,58,,,,,,0
4395,58,30.18482,14.3,9.613,0.0467,17.2977,1
59,59,41.778956,14.5,13.3054,0.0907,33.6016,1
272,59,37.480924,12.4,11.9366,0.0624,23.1272,1
479,59,37.58109,13.4,11.9685,0.0678,25.1258,1
852,59,28.485452,11.1,9.0718,0.0323,11.9578,1
924,59,47.175988,13.0,15.0242,0.1037,38.4119,1
1267,59,,,,,,0
1415,59,29.984802,11.7,9.5493,0.0377,13.9658,1
1652,59,30.984264,10.4,9.8676,0.0358,13.2555,1
1975,59,,,,,,0
2099,59,36.181592,12.1,11.5228,0.0568,21.0301,1
2279,59,,,,,,0
2494,59,,,,,,0
2667,59,29.784784,12.6,9.4856,0.0401,14.8403,1
3069,59,34.482538,12.2,10.9817,0.052,19.2591,1
3272,59,35.482,11.0,11.3,0.0496,18.386,1
3350,59,35.281982,14.1,11.2363,0.0629,23.3028,1
3572,59,39.879884,13.5,12.7006,0.077,28.5048,1
3770,59,36.98135,14.1,11.7775,0.0691,25.6013,1
3978,59,26.58638,10.7,8.467,0.0271,10.0412,1
4293,59,,,,,,0
60,60,,,,,,0
433,60,,,,,,0
471,60,37.181054,14.1,11.8411,0.0699,25.8788,1
686,60,34.982112,13.6,11.1408,0.0597,22.096,1
940,60,40.579476,13.8,12.9234,0.0815,30.1696,1
1287,60,,,,,,0
1383,60,,,,,,0
1744,60,,,,,,0
1818,60,33.98265,12.3,10.8225,0.0509,18.8583,1
2176,60,,,,,,0
2278,60,29.984802,12.0,9.5493,0.0387,14.3239,1
2607,60,22.48868,10.1,7.162,0.0183,6.7815,1
2731,60,33.483076,12.0,10.6634,0.0482,17.8612,1
3075,60,,,,,,0
3181,60,28.585618,12.2,9.1037,0.0357,13.2352,1
3383,60,3.997848,3.0,1.2732,0.0002,0.0637,1
3703,60,23.687846,9.7,7.5439,0.0195,7.2262,1
3749,60,33.383224,11.9,10.6316,0.0475,17.6067,1
3990,60,37.980812,14.1,12.0958,0.0729,27.0038,1
4376,60,36.281444,13.3,11.5546,0.0628,23.2436,1
61,61,,,,,,0
345,61,,,,,,0
566,61,39.979736,12.9,12.7324,0.0739,27.3747,1
747,61,,,,,,0
1024,61,39.979736,14.2,12.7324,0.0814,30.1333,1
1101,61,29.484914,10.9,9.3901,0.034,12.5808,1
1436,61,,,,,,0
1713,61,,,,,,0
1902,61,32.583466,12.5,10.3769,0.0476,17.6191,1
2002,61,,,,,,0
2208,61,,,,,,0
2569,61,13.493208,7.9,4.2972,0.0052,1.9096,1
2751,61,25.986954,10.0,8.2761,0.0242,8.9657,1
3012,61,,,,,,0
3162,61,,,,,,0
3503,61,,,,,,0
3578,61,23.687846,9.7,7.5439,0.0195,7.2262,1
3886,61,39.479848,16.1,12.5732,0.09,33.3165,1
4037,61,24.987178,11.5,7.9577,0.0257,9.5327,1
4373,61,31.683856,10.5,10.0904,0.0378,13.9942,1
62,62,28.185582,11.9,8.9763,0.0339,12.5512,1
353,62,16.29189,5.5,5.1885,0.0052,1.9381,1
581,62,28.98534,11.2,9.231,0.0337,12.4926,1
775,62,18.990406,7.2,6.0479,0.0093,3.4473,1
1013,62,20.189886,7.0,6.4299,0.0102,3.7883,1
1171,62,21.988792,10.5,7.0028,0.0182,6.7402,1
1390,62,18.190648,3.3,5.7932,0.0039,1.4498,1
1748,62,27.48599,10.5,8.7535,0.0284,10.5316,1
1926,62,20.98933,9.5,6.6845,0.015,5.5565,1
2107,62,10.994396,5.4,3.5014,0.0023,0.8666,1
2335,62,27.985878,9.5,8.9127,0.0267,9.8782,1
2630,62,,,,,,0
2644,62,20.589608,9.9,6.5572,0.015,5.572,1
3029,62,28.08573,12.3,8.9445,0.0348,12.8812,1
3263,62,27.48599,11.1,8.7535,0.0301,11.1334,1
3444,62,24.987178,8.8,7.9577,0.0197,7.2946,1
3574,62,19.989868,9.8,6.3662,0.014,5.1991,1
3889,62,15.492132,6.8,4.9338,0.0059,2.1668,1
4160,62,14.892392,8.0,4.7428,0.0064,2.3556,1
4400,62,28.285748,9.2,9.0082,0.0264,9.7724,1
63,63,,,,,,0
413,63,28.68547,11.5,9.1355,0.0339,12.5632,1
514,63,37.480924,14.4,11.9366,0.0725,26.8574,1
717,63,28.485452,12.0,9.0718,0.0349,12.9274,1
991,63,36.581314,10.1,11.6501,0.0484,17.9441,1
1110,63,35.482,9.7,11.3,0.0438,16.2131,1
1447,63,28.485452,12.6,9.0718,0.0366,13.5737,1
1669,63,,,,,,0
1769,63,,,,,,0
2001,63,,,,,,0
2362,63,,,,,,0
2547,63,,,,,,0
2787,63,,,,,,0
2864,63,,,,,,0
3274,63,,,,,,0
3401,63,30.18482,11.6,9.613,0.0379,14.0317,1
3530,63,,,,,,0
3887,63,,,,,,0
4086,63,27.286286,11.9,8.6899,0.0318,11.7628,1
4333,63,,,,,,0
64,64,,,,,,0
371,64,,,,,,0
575,64,,,,,,0
753,64,,,,,,0
969,64,,,,,,0
1198,64,,,,,,0
1537,64,34.482538,13.5,10.9817,0.0575,21.3113,1
1591,64,28.68547,9.6,9.1355,0.0283,10.4875,1
1881,64,21.688922,8.7,6.9073,0.0147,5.4335,1
2130,64,37.58109,12.2,11.9685,0.0618,22.8757,1
2375,64,,,,,,0
2591,64,31.584004,11.6,10.0586,0.0415,15.3628,1
2650,64,17.491056,7.9,5.5704,0.0087,3.2088,1
2960,64,39.979736,13.0,12.7324,0.0745,27.5869,1
3104,64,23.987716,11.8,7.6394,0.0243,9.0145,1
3302,64,30.984264,9.5,9.8676,0.0327,12.1084,1
3561,64,23.987716,11.0,7.6394,0.0227,8.4034,1
3844,64,38.980274,12.6,12.4141,0.0686,25.4178,1
4075,64,20.98933,10.2,6.6845,0.0161,5.9659,1
4356,64,31.983726,12.5,10.1859,0.0458,16.9765,1
65,65,41.97866,16.5,13.369,0.1042,38.603,1
284,65,34.982112,11.7,11.1408,0.0513,19.0091,1
573,65,37.58109,10.7,11.9685,0.0542,20.0631,1
879,65,13.29319,6.5,4.2335,0.0041,1.5249,1
948,65,,,,,,0
1270,65,,,,,,0
1396,65,,,,,,0
1680,65,32.183744,11.3,10.2496,0.042,15.5392,1
1959,65,36.98135,12.4,11.7775,0.0608,22.5146,1
2004,65,28.08573,13.3,8.9445,0.0376,13.9285,1
2234,65,39.979736,15.2,12.7324,0.0871,32.2554,1
2510,65,36.481462,11.5,11.6183,0.0549,20.3199,1
2845,65,,,,,,0
2865,65,30.384524,12.3,9.6766,0.0407,15.0762,1
3157,65,35.981888,14.1,11.4592,0.0654,24.2361,1
3416,65,29.185044,12.0,9.2946,0.0366,13.5702,1
3606,65,30.48469,11.8,9.7085,0.0393,14.5586,1
3788,65,35.382148,12.0,11.2682,0.0539,19.9447,1
4058,65,32.183744,12.0,10.2496,0.0446,16.5018,1
4352,65,37.980812,12.4,12.0958,0.0641,23.748,1
66,66,31.983726,14.5,10.1859,0.0532,19.6928,1
412,66,26.486528,10.4,8.4352,0.0262,9.6864,1
442,66,33.98265,11.4,10.8225,0.0472,17.4784,1
789,66,32.983188,12.0,10.5042,0.0468,17.332,1
935,66,28.185582,9.9,8.9763,0.0282,10.4417,1
1235,66,32.183744,12.5,10.2496,0.0464,17.1894,1
1491,66,33.283058,14.0,10.5997,0.0556,20.59,1
1760,66,38.980274,17.0,12.4141,0.0926,34.2939,1
1945,66,,,,,,0
2006,66,33.283058,16.4,10.5997,0.0651,24.1197,1
2355,66,35.981888,14.5,11.4592,0.0673,24.9237,1
2528,66,,,,,,0
2642,66,23.987716,11.1,7.6394,0.0229,8.4798,1
2956,66,32.183744,12.0,10.2496,0.0446,16.5018,1
3198,66,,,,,,0
3377,66,,,,,,0
3637,66,32.383448,13.3,10.3132,0.05,18.5174,1
3837,66,,,,,,0
3994,66,33.582928,13.3,10.6952,0.0538,19.9145,1
4280,66,25.287048,11.0,8.0532,0.0252,9.3384,1
67,67,,,,,,0
437,67,47.576024,13.5,15.1516,0.1095,40.5683,1
456,67,,,,,,0
814,67,37.480924,12.7,11.9366,0.064,23.6867,1
1080,67,40.579476,14.0,12.9234,0.0826,30.6069,1
1123,67,,,,,,0
1408,67,37.480924,14.8,11.9366,0.0745,27.6034,1
1722,67,,,,,,0
1855,67,,,,,,0
2124,67,20.189886,10.7,6.4299,0.0156,5.7906,1
2226,67,44.577324,15.3,14.1966,0.109,40.3645,1
2571,67,33.68278,13.6,10.727,0.0553,20.4851,1
2851,67,,,,,,0
3013,67,20.98933,9.0,6.6845,0.0142,5.264,1
3231,67,,,,,,0
3417,67,26.58638,12.3,8.467,0.0312,11.5427,1
3720,67,36.481462,15.1,11.6183,0.072,26.681,1
3950,67,35.981888,14.3,11.4592,0.0664,24.5799,1
4097,67,,,,,,0
4263,67,11.194414,6.2,3.5651,0.0028,1.0315,1
68,68,23.488142,12.5,7.4803,0.0247,9.1556,1
434,68,39.979736,12.8,12.7324,0.0733,27.1624,1
653,68,,,,,,0
741,68,40.279606,13.5,12.8279,0.0785,29.0792,1
1068,68,,,,,,0
1121,68,12.493746,7.4,3.9789,0.0041,1.5335,1
1356,68,26.986416,11.8,8.5944,0.0308,11.409,1
1650,68,31.484152,11.7,10.0268,0.0416,15.3973,1
1980,68,28.485452,6.8,9.0718,0.0198,7.3255,1
2117,68,28.485452,12.1,9.0718,0.0352,13.0351,1
2392,68,,,,,,0
2621,68,36.98135,13.5,11.7775,0.0662,24.5119,1
2641,68,31.983726,12.5,10.1859,0.0458,16.9765,1
2968,68,,,,,,0
3091,68,28.285748,14.0,9.0082,0.0402,14.871,1
3318,68,31.383986,11.4,9.9949,0.0403,14.9074,1
3614,68,34.58239,13.6,11.0135,0.0583,21.5938,1
3958,68,36.98135,16.3,11.7775,0.0799,29.5958,1
3980,68,37.480924,13.8,11.9366,0.0695,25.7383,1
4270,68,41.479086,15.2,13.2099,0.0937,34.7199,1
